"","gs","gene","Gene.stable.ID","Gene.stable.ID.1","HGNC.symbol","mouse"
"11658","Pericyte","DCTN2","ENSMUSG00000025410","ENSG00000175203","DCTN2","Dctn2"
"11659","Pericyte","PRKACB","ENSMUSG00000005034","ENSG00000142875","PRKACB","Prkacb"
"11660","Pericyte","MICALL1","ENSMUSG00000033039","ENSG00000100139","MICALL1","Micall1"
"11661","Pericyte","BMERB1","ENSMUSG00000044117","ENSG00000166780","BMERB1","Bmerb1"
"11663","Pericyte","PRDX1","ENSMUSG00000028691","ENSG00000117450","PRDX1","Prdx1"
"11664","Pericyte","FEM1B","ENSMUSG00000032244","ENSG00000169018","FEM1B","Fem1b"
"11665","Pericyte","BOP1","ENSMUSG00000022557","ENSG00000261236","BOP1","Bop1"
"11666","Pericyte","GABARAPL2","ENSMUSG00000031950","ENSG00000034713","GABARAPL2","Gabarapl2"
"11667","Pericyte","SERBP1","ENSMUSG00000036371","ENSG00000142864","SERBP1","Serbp1"
"11668","Pericyte","DSEL","ENSMUSG00000038702","ENSG00000171451","DSEL","Dsel"
"11669","Pericyte","NDUFA3","ENSMUSG00000035674","ENSG00000170906","NDUFA3","Ndufa3"
"11670","Pericyte","ATP5PD","ENSMUSG00000034566","ENSG00000167863","ATP5PD","Atp5h"
"11671","Pericyte","DYNLL1","ENSMUSG00000009013","ENSG00000088986","DYNLL1","Dynll1"
"11672","Pericyte","KCNIP3","ENSMUSG00000079056","ENSG00000115041","KCNIP3","Kcnip3"
"11673","Pericyte","CANT1","ENSMUSG00000025575","ENSG00000171302","CANT1","Cant1"
"11674","Pericyte","PRELP","ENSMUSG00000041577","ENSG00000188783","PRELP","Prelp"
"11675","Pericyte","RASL12","ENSMUSG00000041696","ENSG00000103710","RASL12","Rasl12"
"11678","Pericyte","GNB5","ENSMUSG00000032192","ENSG00000069966","GNB5","Gnb5"
"11679","Pericyte","DENND5A","ENSMUSG00000035901","ENSG00000184014","DENND5A","Dennd5a"
"11680","Pericyte","MZT2A","ENSMUSG00000022671","ENSG00000173272","MZT2A","Mzt2"
"11681","Pericyte","MZT2B","ENSMUSG00000022671","ENSG00000152082","MZT2B","Mzt2"
"11682","Pericyte","ATP6V0D1","ENSMUSG00000013160","ENSG00000159720","ATP6V0D1","Atp6v0d1"
"11683","Pericyte","UBXN6","ENSMUSG00000019578","ENSG00000167671","UBXN6","Ubxn6"
"11684","Pericyte","TMA7","ENSMUSG00000091537","ENSG00000232112","TMA7","Tma7"
"11685","Pericyte","SCARA3","ENSMUSG00000034463","ENSG00000168077","SCARA3","Scara3"
"11686","Pericyte","ZNF503","ENSMUSG00000039081","ENSG00000165655","ZNF503","Zfp503"
"11687","Pericyte","SSR4","ENSMUSG00000002014","ENSG00000180879","SSR4","Ssr4"
"11689","Pericyte","CDK2AP2","ENSMUSG00000024856","ENSG00000167797","CDK2AP2","Cdk2ap2"
"11690","Pericyte","CCDC124","ENSMUSG00000007721","ENSG00000007080","CCDC124","Ccdc124"
"11691","Pericyte","GLRX5","ENSMUSG00000021102","ENSG00000182512","GLRX5","Glrx5"
"11692","Pericyte","GHITM","ENSMUSG00000041028","ENSG00000165678","GHITM","Ghitm"
"11693","Pericyte","NDRG3","ENSMUSG00000027634","ENSG00000101079","NDRG3","Ndrg3"
"11694","Pericyte","NDN","ENSMUSG00000033585","ENSG00000182636","NDN","Ndn"
"11695","Pericyte","HEBP2","ENSMUSG00000019853","ENSG00000051620","HEBP2","Hebp2"
"11696","Pericyte","THOC2","ENSMUSG00000037475","ENSG00000125676","THOC2","Thoc2"
"11697","Pericyte","ELAVL4","ENSMUSG00000028546","ENSG00000162374","ELAVL4","Elavl4"
"11698","Pericyte","POMP","ENSMUSG00000029649","ENSG00000132963","POMP","Pomp"
"11699","Pericyte","SH3KBP1","ENSMUSG00000040990","ENSG00000147010","SH3KBP1","Sh3kbp1"
"11701","Pericyte","ALKBH7","ENSMUSG00000002661","ENSG00000125652","ALKBH7","Alkbh7"
"11702","Pericyte","NUDC","ENSMUSG00000028851","ENSG00000090273","NUDC","Nudc"
"11703","Pericyte","PSMA7","ENSMUSG00000027566","ENSG00000101182","PSMA7","Psma7"
"11704","Pericyte","ATP5MGL","ENSMUSG00000038717","ENSG00000249222","ATP5MGL","Atp5l"
"11705","Pericyte","ATP5MG","ENSMUSG00000038717","ENSG00000167283","ATP5MG","Atp5l"
"11706","Pericyte","FAM32A","ENSMUSG00000003039","ENSG00000105058","FAM32A","Fam32a"
"11707","Pericyte","WRNIP1","ENSMUSG00000021400","ENSG00000124535","WRNIP1","Wrnip1"
"11708","Pericyte","SRSF2","ENSMUSG00000034120","ENSG00000161547","SRSF2","Srsf2"
"11709","Pericyte","G6PC3","ENSMUSG00000034793","ENSG00000141349","G6PC3","G6pc3"
"11710","Pericyte","TMEM30A","ENSMUSG00000032328","ENSG00000112697","TMEM30A","Tmem30a"
"11711","Pericyte","YWHAG","ENSMUSG00000051391","ENSG00000170027","YWHAG","Ywhag"
"11712","Pericyte","TUBB3","ENSMUSG00000062380","ENSG00000258947","TUBB3","Tubb3"
"11713","Pericyte","PIN4","ENSMUSG00000079480","ENSG00000102309","PIN4","Pin4"
"11714","Pericyte","AKNA","ENSMUSG00000039158","ENSG00000106948","AKNA","Akna"
"11715","Pericyte","NEMP2","ENSMUSG00000043015","ENSG00000189362","NEMP2","Nemp2"
"11716","Pericyte","BST2","ENSMUSG00000046718","ENSG00000130303","BST2","Bst2"
"11718","Pericyte","CD302","ENSMUSG00000060703","ENSG00000241399","CD302","Cd302"
"11719","Pericyte","CYP26B1","ENSMUSG00000063415","ENSG00000003137","CYP26B1","Cyp26b1"
"11720","Pericyte","FBXO31","ENSMUSG00000052934","ENSG00000103264","FBXO31","Fbxo31"
"11721","Pericyte","CDC42EP1","ENSMUSG00000049521","ENSG00000128283","CDC42EP1","Cdc42ep1"
"11723","Pericyte","SCAND1","ENSMUSG00000046229","ENSG00000171222","SCAND1","Scand1"
"11724","Pericyte","SSC5D","ENSMUSG00000035279","ENSG00000179954","SSC5D","Ssc5d"
"11725","Pericyte","COX6C","ENSMUSG00000014313","ENSG00000164919","COX6C","Cox6c"
"11726","Pericyte","ATP6V1F","ENSMUSG00000004285","ENSG00000128524","ATP6V1F","Atp6v1f"
"11727","Pericyte","SEPTIN11","ENSMUSG00000058013","ENSG00000138758","SEPTIN11","Septin11"
"11728","Pericyte","ANO10","ENSMUSG00000037949","ENSG00000160746","ANO10","Ano10"
"11729","Pericyte","EIF1B","ENSMUSG00000006941","ENSG00000114784","EIF1B","Eif1b"
"11730","Pericyte","IGHMBP2","ENSMUSG00000024831","ENSG00000132740","IGHMBP2","Ighmbp2"
"11731","Pericyte","ENOX1","ENSMUSG00000022012","ENSG00000120658","ENOX1","Enox1"
"11732","Pericyte","HS6ST3","ENSMUSG00000053465","ENSG00000185352","HS6ST3","Hs6st3"
"11733","Pericyte","ZBTB10","ENSMUSG00000069114","ENSG00000205189","ZBTB10","Zbtb10"
"11734","Pericyte","TMEM160","ENSMUSG00000019158","ENSG00000130748","TMEM160","Tmem160"
"11735","Pericyte","PHACTR3","ENSMUSG00000027525","ENSG00000087495","PHACTR3","Phactr3"
"11736","Pericyte","ZNF697","ENSMUSG00000050064","ENSG00000143067","ZNF697","Zfp697"
"11737","Pericyte","HSP90AA1","ENSMUSG00000021270","ENSG00000080824","HSP90AA1","Hsp90aa1"
"11738","Pericyte","LSM3","ENSMUSG00000034192","ENSG00000170860","LSM3","Lsm3"
"11739","Pericyte","RNF207","ENSMUSG00000058498","ENSG00000158286","RNF207","Rnf207"
"11740","Pericyte","CBX7","ENSMUSG00000053411","ENSG00000100307","CBX7","Cbx7"
"11741","Pericyte","DNER","ENSMUSG00000036766","ENSG00000187957","DNER","Dner"
"11742","Pericyte","PSMD4","ENSMUSG00000005625","ENSG00000159352","PSMD4","Psmd4"
"11743","Pericyte","LIX1L","ENSMUSG00000049288","ENSG00000271601","LIX1L","Lix1l"
"11744","Pericyte","PNRC2","ENSMUSG00000028675","ENSG00000189266","PNRC2","Pnrc2"
"11745","Pericyte","ACER2","ENSMUSG00000038007","ENSG00000177076","ACER2","Acer2"
"11746","Pericyte","SLC12A4","ENSMUSG00000017765","ENSG00000124067","SLC12A4","Slc12a4"
"11747","Pericyte","TSEN34","ENSMUSG00000035585","ENSG00000170892","TSEN34","Tsen34"
"11748","Pericyte","CDYL2","ENSMUSG00000031758","ENSG00000166446","CDYL2","Cdyl2"
"11749","Pericyte","LRRC59","ENSMUSG00000020869","ENSG00000108829","LRRC59","Lrrc59"
"11750","Pericyte","TMEM115","ENSMUSG00000010045","ENSG00000126062","TMEM115","Tmem115"
"11751","Pericyte","HINT1","ENSMUSG00000020267","ENSG00000169567","HINT1","Hint1"
"11752","Pericyte","TMEM214","ENSMUSG00000038828","ENSG00000119777","TMEM214","Tmem214"
"11753","Pericyte","FBXO46","ENSMUSG00000050428","ENSG00000177051","FBXO46","Fbxo46"
"11754","Pericyte","CCDC6","ENSMUSG00000048701","ENSG00000108091","CCDC6","Ccdc6"
"11755","Pericyte","FBXW5","ENSMUSG00000015095","ENSG00000159069","FBXW5","Fbxw5"
"11756","Pericyte","RNF7","ENSMUSG00000051234","ENSG00000114125","RNF7","Rnf7"
"11757","Pericyte","SLC27A4","ENSMUSG00000059316","ENSG00000167114","SLC27A4","Slc27a4"
"11758","Pericyte","SLC2A8","ENSMUSG00000026791","ENSG00000136856","SLC2A8","Slc2a8"
"11759","Pericyte","EI24","ENSMUSG00000062762","ENSG00000149547","EI24","Ei24"
"11760","Pericyte","MID2","ENSMUSG00000000266","ENSG00000080561","MID2","Mid2"
"11761","Pericyte","NDUFA2","ENSMUSG00000014294","ENSG00000131495","NDUFA2","Ndufa2"
"11762","Pericyte","TESK1","ENSMUSG00000028458","ENSG00000107140","TESK1","Tesk1"
"11763","Pericyte","SPRY4","ENSMUSG00000024427","ENSG00000187678","SPRY4","Spry4"
"11764","Pericyte","TIMM13","ENSMUSG00000020219","ENSG00000099800","TIMM13","Timm13"
"11765","Pericyte","SH3BGRL3","ENSMUSG00000028843","ENSG00000142669","SH3BGRL3","Sh3bgrl3"
"11766","Pericyte","CCDC69","ENSMUSG00000049588","ENSG00000198624","CCDC69","Ccdc69"
"11767","Pericyte","TMEFF2","ENSMUSG00000026109","ENSG00000144339","TMEFF2","Tmeff2"
"11768","Pericyte","MRPL23","ENSMUSG00000037772","ENSG00000214026","MRPL23","Mrpl23"
"11769","Pericyte","NUPR1","ENSMUSG00000030717","ENSG00000176046","NUPR1","Nupr1"
"11770","Pericyte","KLHL26","ENSMUSG00000055707","ENSG00000167487","KLHL26","Klhl26"
"11773","Pericyte","RNF139","ENSMUSG00000037075","ENSG00000170881","RNF139","Rnf139"
"11774","Pericyte","KIF7","ENSMUSG00000050382","ENSG00000166813","KIF7","Kif7"
"11776","Pericyte","SLC25A3","ENSMUSG00000061904","ENSG00000075415","SLC25A3","Slc25a3"
"11777","Pericyte","DPM3","ENSMUSG00000042737","ENSG00000179085","DPM3","Dpm3"
"11778","Pericyte","MIEN1","ENSMUSG00000002580","ENSG00000141741","MIEN1","Mien1"
"11779","Pericyte","CTSC","ENSMUSG00000030560","ENSG00000109861","CTSC","Ctsc"
"11780","Pericyte","TMEM47","ENSMUSG00000025666","ENSG00000147027","TMEM47","Tmem47"
"11781","Pericyte","PDHB","ENSMUSG00000021748","ENSG00000168291","PDHB","Pdhb"
"11783","Pericyte","SNX3","ENSMUSG00000019804","ENSG00000112335","SNX3","Snx3"
"11784","Pericyte","MRPL54","ENSMUSG00000034932","ENSG00000183617","MRPL54","Mrpl54"
"11785","Pericyte","C1QBP","ENSMUSG00000018446","ENSG00000108561","C1QBP","C1qbp"
"11786","Pericyte","BCAR1","ENSMUSG00000031955","ENSG00000050820","BCAR1","Bcar1"
"11787","Pericyte","PDRG1","ENSMUSG00000027472","ENSG00000088356","PDRG1","Pdrg1"
"11788","Pericyte","WDR82","ENSMUSG00000020257","ENSG00000164091","WDR82","Wdr82"
"11789","Pericyte","PCSK1N","ENSMUSG00000039278","ENSG00000102109","PCSK1N","Pcsk1n"
"11790","Pericyte","ARF5","ENSMUSG00000020440","ENSG00000004059","ARF5","Arf5"
"11791","Pericyte","CORO1C","ENSMUSG00000004530","ENSG00000110880","CORO1C","Coro1c"
"11792","Pericyte","SCUBE3","ENSMUSG00000038677","ENSG00000146197","SCUBE3","Scube3"
"11793","Pericyte","FBXO2","ENSMUSG00000041556","ENSG00000116661","FBXO2","Fbxo2"
"11795","Pericyte","CKMT2","ENSMUSG00000021622","ENSG00000131730","CKMT2","Ckmt2"
"11796","Pericyte","PSMB5","ENSMUSG00000022193","ENSG00000100804","PSMB5","Psmb5"
"11797","Pericyte","EIF3G","ENSMUSG00000070319","ENSG00000130811","EIF3G","Eif3g"
"11798","Pericyte","PIN1","ENSMUSG00000074997","ENSG00000127445","PIN1","Pin1rt1"
"11799","Pericyte","PCBD1","ENSMUSG00000020098","ENSG00000166228","PCBD1","Pcbd1"
"11800","Pericyte","PPFIA3","ENSMUSG00000003863","ENSG00000177380","PPFIA3","Ppfia3"
"11801","Pericyte","PPIB","ENSMUSG00000032383","ENSG00000166794","PPIB","Ppib"
"11802","Pericyte","RBX1","ENSMUSG00000022400","ENSG00000100387","RBX1","Rbx1"
"11803","Pericyte","GBA2","ENSMUSG00000028467","ENSG00000070610","GBA2","Gba2"
"11804","Pericyte","HIPK1","ENSMUSG00000008730","ENSG00000163349","HIPK1","Hipk1"
"11805","Pericyte","POLR2B","ENSMUSG00000029250","ENSG00000047315","POLR2B","Polr2b"
"11806","Pericyte","BCOR","ENSMUSG00000040363","ENSG00000183337","BCOR","Bcor"
"11808","Pericyte","VANGL1","ENSMUSG00000027860","ENSG00000173218","VANGL1","Vangl1"
"11809","Pericyte","YPEL3","ENSMUSG00000042675","ENSG00000090238","YPEL3","Ypel3"
"11810","Pericyte","TMEM18","ENSMUSG00000043061","ENSG00000151353","TMEM18","Tmem18"
"11811","Pericyte","TRIP10","ENSMUSG00000019487","ENSG00000125733","TRIP10","Trip10"
"11812","Pericyte","GNA11","ENSMUSG00000034781","ENSG00000088256","GNA11","Gna11"
"11814","Pericyte","ZFYVE1","ENSMUSG00000042628","ENSG00000165861","ZFYVE1","Zfyve1"
"11815","Pericyte","ANKRD46","ENSMUSG00000048307","ENSG00000186106","ANKRD46","Ankrd46"
"11816","Pericyte","COX8A","ENSMUSG00000035885","ENSG00000176340","COX8A","Cox8a"
"11817","Pericyte","MLF2","ENSMUSG00000030120","ENSG00000089693","MLF2","Mlf2"
"11818","Pericyte","VPS29","ENSMUSG00000029462","ENSG00000111237","VPS29","Vps29"
"11819","Pericyte","VAMP2","ENSMUSG00000020894","ENSG00000220205","VAMP2","Vamp2"
"11820","Pericyte","DEXI","ENSMUSG00000038055","ENSG00000182108","DEXI","Dexi"
"11821","Pericyte","ADGRA2","ENSMUSG00000031486","ENSG00000020181","ADGRA2","Adgra2"
"11823","Pericyte","POLR2I","ENSMUSG00000019738","ENSG00000105258","POLR2I","Polr2i"
"11824","Pericyte","YIF1A","ENSMUSG00000024875","ENSG00000174851","YIF1A","Yif1a"
"11825","Pericyte","GLIPR1","ENSMUSG00000056888","ENSG00000139278","GLIPR1","Glipr1"
"11826","Pericyte","NCAPH2","ENSMUSG00000008690","ENSG00000025770","NCAPH2","Ncaph2"
"11828","Pericyte","ADAMTS5","ENSMUSG00000022894","ENSG00000154736","ADAMTS5","Adamts5"
"11829","Pericyte","RDH14","ENSMUSG00000020621","ENSG00000240857","RDH14","Rdh14"
"11830","Pericyte","SNRPD2","ENSMUSG00000040824","ENSG00000125743","SNRPD2","Snrpd2"
"11832","Pericyte","COPG1","ENSMUSG00000030058","ENSG00000181789","COPG1","Copg1"
"11833","Pericyte","GNB2","ENSMUSG00000029713","ENSG00000172354","GNB2","Gnb2"
"11834","Pericyte","BMPR1A","ENSMUSG00000021796","ENSG00000107779","BMPR1A","Bmpr1a"
"11835","Pericyte","SIGMAR1","ENSMUSG00000036078","ENSG00000147955","SIGMAR1","Sigmar1"
"11836","Pericyte","MAPK8IP2","ENSMUSG00000022619","ENSG00000008735","MAPK8IP2","Mapk8ip2"
"11837","Pericyte","SULT4A1","ENSMUSG00000018865","ENSG00000130540","SULT4A1","Sult4a1"
"11838","Pericyte","TEAD2","ENSMUSG00000030796","ENSG00000074219","TEAD2","Tead2"
"11839","Pericyte","TOMM22","ENSMUSG00000022427","ENSG00000100216","TOMM22","Tomm22"
"11840","Pericyte","STX12","ENSMUSG00000028879","ENSG00000117758","STX12","Stx12"
"11841","Pericyte","NDUFS6","ENSMUSG00000021606","ENSG00000145494","NDUFS6","Ndufs6"
"11842","Pericyte","PCYOX1","ENSMUSG00000029998","ENSG00000116005","PCYOX1","Pcyox1"
"11843","Pericyte","SUPT4H1","ENSMUSG00000020485","ENSG00000213246","SUPT4H1","Supt4a"
"11844","Pericyte","NDUFA13","ENSMUSG00000036199","ENSG00000186010","NDUFA13","Ndufa13"
"11845","Pericyte","SF3B5","ENSMUSG00000078348","ENSG00000169976","SF3B5","Sf3b5"
"11846","Pericyte","KLC2","ENSMUSG00000024862","ENSG00000174996","KLC2","Klc2"
"11847","Pericyte","KCNH1","ENSMUSG00000058248","ENSG00000143473","KCNH1","Kcnh1"
"11848","Pericyte","UBE2M","ENSMUSG00000005575","ENSG00000130725","UBE2M","Ube2m"
"11849","Pericyte","RFC2","ENSMUSG00000023104","ENSG00000049541","RFC2","Rfc2"
"11850","Pericyte","MAP3K6","ENSMUSG00000028862","ENSG00000142733","MAP3K6","Map3k6"
"11851","Pericyte","LAMTOR5","ENSMUSG00000087260","ENSG00000134248","LAMTOR5","Lamtor5"
"11852","Pericyte","UBE2V2","ENSMUSG00000022674","ENSG00000169139","UBE2V2","Ube2v2"
"11853","Pericyte","ATP9A","ENSMUSG00000027546","ENSG00000054793","ATP9A","Atp9a"
"11854","Pericyte","PITPNC1","ENSMUSG00000040430","ENSG00000154217","PITPNC1","Pitpnc1"
"11855","Pericyte","JADE1","ENSMUSG00000025764","ENSG00000077684","JADE1","Jade1"
"11857","Pericyte","MPP3","ENSMUSG00000052373","ENSG00000161647","MPP3","Mpp3"
"11858","Pericyte","TEX261","ENSMUSG00000014748","ENSG00000144043","TEX261","Tex261"
"11859","Pericyte","COL4A3","ENSMUSG00000079465","ENSG00000169031","COL4A3","Col4a3"
"11860","Pericyte","CENPO","ENSMUSG00000020652","ENSG00000138092","CENPO","Cenpo"
"11861","Endothelial","EMCN","ENSMUSG00000054690","ENSG00000164035","EMCN","Emcn"
"11862","Endothelial","ERG","ENSMUSG00000040732","ENSG00000157554","ERG","Erg"
"11863","Endothelial","VWF","ENSMUSG00000001930","ENSG00000110799","VWF","Vwf"
"11864","Endothelial","FLT1","ENSMUSG00000029648","ENSG00000102755","FLT1","Flt1"
"11865","Endothelial","EGFL7","ENSMUSG00000026921","ENSG00000172889","EGFL7","Egfl7"
"11866","Endothelial","MECOM","ENSMUSG00000027684","ENSG00000085276","MECOM","Mecom"
"11867","Endothelial","PTPRB","ENSMUSG00000020154","ENSG00000127329","PTPRB","Ptprb"
"11868","Endothelial","ADGRL4","ENSMUSG00000039167","ENSG00000162618","ADGRL4","Adgrl4"
"11869","Endothelial","EPAS1","ENSMUSG00000024140","ENSG00000116016","EPAS1","Epas1"
"11870","Endothelial","ANO2","ENSMUSG00000038115","ENSG00000047617","ANO2","Ano2"
"11871","Endothelial","LDB2","ENSMUSG00000039706","ENSG00000169744","LDB2","Ldb2"
"11872","Endothelial","CYYR1","ENSMUSG00000041134","ENSG00000166265","CYYR1","Cyyr1"
"11873","Endothelial","FLI1","ENSMUSG00000016087","ENSG00000151702","FLI1","Fli1"
"11874","Endothelial","PECAM1","ENSMUSG00000020717","ENSG00000261371","PECAM1","Pecam1"
"11875","Endothelial","RAPGEF4","ENSMUSG00000049044","ENSG00000091428","RAPGEF4","Rapgef4"
"11876","Endothelial","MRTFB","ENSMUSG00000009569","ENSG00000186260","MRTFB","Mrtfb"
"11877","Endothelial","PKP4","ENSMUSG00000026991","ENSG00000144283","PKP4","Pkp4"
"11878","Endothelial","MCTP1","ENSMUSG00000021596","ENSG00000175471","MCTP1","Mctp1"
"11879","Endothelial","SHANK3","ENSMUSG00000022623","ENSG00000251322","SHANK3","Shank3"
"11880","Endothelial","MYRIP","ENSMUSG00000041794","ENSG00000170011","MYRIP","Myrip"
"11881","Endothelial","PRKCH","ENSMUSG00000021108","ENSG00000027075","PRKCH","Prkch"
"11882","Endothelial","CALCRL","ENSMUSG00000059588","ENSG00000064989","CALCRL","Calcrl"
"11883","Endothelial","ARHGAP29","ENSMUSG00000039831","ENSG00000137962","ARHGAP29","Arhgap29"
"11884","Endothelial","SLCO2A1","ENSMUSG00000032548","ENSG00000174640","SLCO2A1","Slco2a1"
"11885","Endothelial","PIK3R3","ENSMUSG00000028698","ENSG00000117461","PIK3R3","Pik3r3"
"11886","Endothelial","P3R3URF-PIK3R3","ENSMUSG00000028698","ENSG00000278139","P3R3URF-PIK3R3","Pik3r3"
"11887","Endothelial","KALRN","ENSMUSG00000061751","ENSG00000160145","KALRN","Kalrn"
"11888","Endothelial","ABCB1","ENSMUSG00000040584","ENSG00000085563","ABCB1","Abcb1a"
"11889","Endothelial","ENG","ENSMUSG00000026814","ENSG00000106991","ENG","Eng"
"11890","Endothelial","ID1","ENSMUSG00000042745","ENSG00000125968","ID1","Id1"
"11891","Endothelial","PDE10A","ENSMUSG00000023868","ENSG00000112541","PDE10A","Pde10a"
"11893","Endothelial","ST6GALNAC3","ENSMUSG00000052544","ENSG00000184005","ST6GALNAC3","St6galnac3"
"11894","Endothelial","CACHD1","ENSMUSG00000028532","ENSG00000158966","CACHD1","Cachd1"
"11895","Endothelial","PODXL","ENSMUSG00000025608","ENSG00000128567","PODXL","Podxl"
"11896","Endothelial","PLEKHG1","ENSMUSG00000040624","ENSG00000120278","PLEKHG1","Plekhg1"
"11897","Endothelial","PREX2","ENSMUSG00000048960","ENSG00000046889","PREX2","Prex2"
"11898","Endothelial","ETS2","ENSMUSG00000022895","ENSG00000157557","ETS2","Ets2"
"11899","Endothelial","EPHA4","ENSMUSG00000026235","ENSG00000116106","EPHA4","Epha4"
"11900","Endothelial","ADGRF5","ENSMUSG00000056492","ENSG00000069122","ADGRF5","Adgrf5"
"11901","Endothelial","RALGAPA2","ENSMUSG00000037110","ENSG00000188559","RALGAPA2","Ralgapa2"
"11902","Endothelial","CADPS2","ENSMUSG00000017978","ENSG00000081803","CADPS2","Cadps2"
"11903","Endothelial","HEG1","ENSMUSG00000075254","ENSG00000173706","HEG1","Heg1"
"11904","Endothelial","LIMCH1","ENSMUSG00000037736","ENSG00000064042","LIMCH1","Limch1"
"11905","Endothelial","ADCY4","ENSMUSG00000022220","ENSG00000129467","ADCY4","Adcy4"
"11906","Endothelial","TEK","ENSMUSG00000006386","ENSG00000120156","TEK","Tek"
"11907","Endothelial","GFOD1","ENSMUSG00000051335","ENSG00000145990","GFOD1","Gfod1"
"11908","Endothelial","GALNT18","ENSMUSG00000038296","ENSG00000110328","GALNT18","Galnt18"
"11909","Endothelial","MYH9","ENSMUSG00000022443","ENSG00000100345","MYH9","Myh9"
"11910","Endothelial","CRIM1","ENSMUSG00000024074","ENSG00000150938","CRIM1","Crim1"
"11911","Endothelial","DIPK2B","ENSMUSG00000037358","ENSG00000147113","DIPK2B","Dipk2b"
"11912","Endothelial","PALMD","ENSMUSG00000033377","ENSG00000099260","PALMD","Palmd"
"11913","Endothelial","NOSTRIN","ENSMUSG00000034738","ENSG00000163072","NOSTRIN","Nostrin"
"11914","Endothelial","AFDN","ENSMUSG00000068036","ENSG00000130396","AFDN","Afdn"
"11915","Endothelial","NRP1","ENSMUSG00000025810","ENSG00000099250","NRP1","Nrp1"
"11916","Endothelial","FAT4","ENSMUSG00000046743","ENSG00000196159","FAT4","Fat4"
"11917","Endothelial","MEF2C","ENSMUSG00000005583","ENSG00000081189","MEF2C","Mef2c"
"11918","Endothelial","EBF1","ENSMUSG00000057098","ENSG00000164330","EBF1","Ebf1"
"11919","Endothelial","PTPRK","ENSMUSG00000019889","ENSG00000152894","PTPRK","Ptprk"
"11920","Endothelial","SNTG2","ENSMUSG00000020672","ENSG00000172554","SNTG2","Sntg2"
"11922","Endothelial","TMTC1","ENSMUSG00000030306","ENSG00000133687","TMTC1","Tmtc1"
"11923","Endothelial","NR5A2","ENSMUSG00000026398","ENSG00000116833","NR5A2","Nr5a2"
"11924","Endothelial","CMTM8","ENSMUSG00000041012","ENSG00000170293","CMTM8","Cmtm8"
"11925","Endothelial","SULF2","ENSMUSG00000006800","ENSG00000196562","SULF2","Sulf2"
"11926","Endothelial","RASGRF2","ENSMUSG00000021708","ENSG00000113319","RASGRF2","Rasgrf2"
"11927","Endothelial","ARHGEF3","ENSMUSG00000021895","ENSG00000163947","ARHGEF3","Arhgef3"
"11928","Endothelial","RUNDC3B","ENSMUSG00000040570","ENSG00000105784","RUNDC3B","Rundc3b"
"11929","Endothelial","CCSER1","ENSMUSG00000039578","ENSG00000184305","CCSER1","Ccser1"
"11930","Endothelial","MAST4","ENSMUSG00000034751","ENSG00000069020","MAST4","Mast4"
"11931","Endothelial","CMIP","ENSMUSG00000034390","ENSG00000153815","CMIP","Cmip"
"11932","Endothelial","STOM","ENSMUSG00000026880","ENSG00000148175","STOM","Stom"
"11933","Endothelial","CPNE8","ENSMUSG00000052560","ENSG00000139117","CPNE8","Cpne8"
"11934","Endothelial","FGD5","ENSMUSG00000034037","ENSG00000154783","FGD5","Fgd5"
"11935","Endothelial","SHE","ENSMUSG00000046280","ENSG00000169291","SHE","She"
"11936","Endothelial","NPDC1","ENSMUSG00000015094","ENSG00000107281","NPDC1","Npdc1"
"11937","Endothelial","RBPMS","ENSMUSG00000031586","ENSG00000157110","RBPMS","Rbpms"
